book_id,author_id,filename,title,authors,isbn,pages,publisher,language,description,keywords,pub_type,cover_image
f0fb36680a54138ab589023cfb4101c6,0,,Strategie der Verhinderung? Zur Partizipation des Neuen Bauens in der Provinz Westfalen (1918-1933),"Peterschröder, Olaf",9783866448261,300 p.,KIT Scientific Publishing,deutsch (ger),,"Neues Bauen, Architektur, Westfalen, Baugeschichte, Klassische Moderne",book,
646be4b91aaf17315d322e394b8259a7,0,,La stratégie des Schneider,Jean-Philippe Passaqui,9782753501812 9782753531918,,Presses universitaires de Rennes,fr,,"étude régionale, industries métallurgiques, sidérurgie, charbon, mines et extraction, XIXe siècle",book,
6f5a454ff94c4502ddcd16e88003a0e3,0,,Strategie di internazionalizzazione e grande distribuzione nel settore dell'abbigliamento,"Ciappei, Cristiano; Sani, Azzurra",8884534550 8884534569,,Firenze University Press,Italian,,Economy; Business & Management; Florence; Economia; Imprese; Firenze,book,
02aee8d762a474b35b95c765def72073,0,,Stratégie d’entreprise,Thierry Weil,9782356710062 9782356710949,,Presses des Mines,fr,,"entreprise, management de l’innovation, stratégie d’entreprise, théorie des organisations",book,
e763c9449b752d8bc0af29fe30351827,0,,Strategien für die regionale Zusammenarbeit im Bereich des lebenslangen Lernens,"Federighi,  Paolo; Torlone,  Francesca",9788884536563,,Firenze University Press,German,,Precoll project; Cedefop; Formation; Precoll; Cedefop; Formazione,book,
539ec42c34088cb32808941d13ca9ebd,0,,Stratégies d'acquisition de l'eau et société au Moyen-Orient depuis l'Antiquité,"Mohamed Al-Dbiyat, Michel Mouton",9782351591505 9782351592854,,Presses de l’Ifpo,fr,,"Antiquité, archaeology, archéologie, développement, eau, économie, géographie, géopolitique, guerre, Moyen Âge",book,
e89746c4d2de0b09940e19a85a852208,0,,Stratégies de la comparaison internationale,"Michel Lallement, Jan Spurk (dir.)",9782271061591 9782271091468,,CNRS Éditions,fr,,"sociologie, méthodologie, recherche, méthode comparative",book,
255e7124f68113c5d8f0298db3447d16,0,,Stratégies de la métaphore,Pierre Gault (dir.),9782869064522,,Presses universitaires François-Rabelais,fr,,"métaphore, littérature, lecture, détail",book,
b329eaeb66dfba652a422cea325bcf7d,0,,Strategies for Regenerating the Library and Information Profession,"Varlejs, Jana; Walton, Graham",9783598441776,415,De Gruyter,English,,Libraries,book,
d3a801ac7fc584ca70f47f773731bd30,0,,Les stratégies narratives dans la recension damascène de Sīrat al-Malik al-Ẓāhir Baybarṣ,Francis Guinle,9782351591765 9782351593172,,Presses de l’Ifpo,fr,,"analyse littéraire, arabe dialectal, Croisades, islam, littérature arabe, littérature orale, littérature populaire, Mamelouks",book,
172c1041c0fe45acae4d14b8bd5ebf5e,0,,Strategies of Sanity and Survival: Religious Responses to Natural Disasters in the Middle Ages,"Hanska ,Jussi",951746357X 9789522228185 9789522228192,220,Finnish Literature Society / SKS,English,,natural disasters; catastrophes; Black Death; middle ages; christianity; explaining,book,
b23be79a7913c54452cc76ba44136654,0,,Street Politics in the Age of Austerity,,9789089647634,,Amsterdam University Press,,,Protest; social movements; anti-austerity; Indignados; Occupy,book,
3baa1d00adf8a16ad71d92cb7f8e82d7,0,,Streitbeilegung im Internet - Zukunft oder Irrweg?,"Schüttel, Nadine",9783731503002,"XIII, 422 p.",KIT Scientific Publishing,deutsch (ger),,"Alternative Streitbeilegung, Online Schiedsverfahren, Schlichtung; Alternative dispute resolution, online arbitration",book,
a867370378f7c1eabd9dfe985bedfdb2,0,,"Stress, Shock, and Adaptation in the Twentieth Century","Kirk. ,Robert G.W. ; Cantor ,David; Ramsden ,Edmund",9781580464765,,University of Rochester Press,English,,History of Science & Medicine,book,
cb6fceec7637304d647c954823be3d48,0,,Strijd om de moderniteit,"Hellemans, S.",9789061864028,288,Leuven University Press,Dutch,,,book,
b1c9af5d41582dc5398d5bd6b5812d2b,0,,Strindberg and Autobiography,"Robinson ,Michael",9781909188013,212,Ubiquity Press,English,,August Strindberg; Biography,book,
cecacd0f8ebab7420091fde0707c97cf,0,,Strindberg's Ghost Sonata,"Törnqvist ,Egil",9789053564356,270,Amsterdam University Press,English,,Motion pictures; Stage presentations; Film; Theater,book,
3a4c1cfae0db27272f18d5d59a2c93be,0,,Strings of Connectedness.  Essays in honour of Ian Keen,"Toner ,P.G.",9781925022629,,ANU Press,English,,Anthropology; Australian Aborigines; Ian Keen,book,
559c3128cf5aeb3bcec935f8c9394e99,0,,"Stripping, Sex, and Popular Culture","Roach ,Catherine M.",9781847883476,224,Berg Publishers,English,,Cultural Studies; Sociology; Culturele studies; Sociologie,book,
d828f22f751e3c244b30a1e5f8bc21b1,0,,Structural Analysis and Renovation Design of Ageing Sewers. Design Theories and Case Studies,"Zihai, Shi; Masaaki, Nakano; Yoshifumi, Takahashi",9783110471748 9783110471915,"xiv, 380",De Gruyter,English,,"Civil Engineering, Sanitary and municipal engineering, Sewer renovation",book,
bbcf99de1ad484c6968f049e97b83c5b,0,,Structural and computational glycobiology: immunity and infection,Elizabeth Yuriev; Mark Agostino,9782889196388,102,Frontiers Media SA,English,,glycobiology; structural biology; infection; cancer immunotherapy; molecular modeling; molecular recognition; lectins; signaling,book,
fe44e80f4340daf967f812cd78524f7a,0,,La structure tensive,Claude Zilberberg,9782875620057 9782821896291,,Presses universitaires de Liège,fr,,"structuralisme, sémiotique tensive, structure, paradigme, épistémologie",book,
b57231835ed81741fd3fd8fedf9bbad2,0,,"Structure, function, and plasticity of hippocampal dentate gyrus microcircuits",Peter Jonas; John Lisman,9782889193875,133,Frontiers Media SA,English,,Hippocampus; Dentate Gyrus; granule cells; mossy cells; mossy fibers; mossy fiber synapses; adult neurogenesis,book,
b0cfc1728b52e426698d0c1a550991d7,0,,Structure-Based Drug Design for Diagnosis and Treatment of Neurological Diseases,Rona R. Ramsay; Giuseppe Di Giovanni,9782889451234,204,Frontiers Media SA,English,,Multi-target designed ligands; Rationale drug design; GPCR agonists; monoamine pharmacology; Molecular dynamic simulations; Chemi-informatics; Oxidative Stress; Epilepsy; Neurodegenerative Diseases,book,
d9c92bf3329262325e48d367a528e167,0,,The Struggle of Islam in Modern Indonesia,"Bolland ,B.",9789024707812 9789004286894,292,Brill,English,,Indonesia,book,
ae70b30f60e10d0ddfaeeabde1404873,0,,The Struggle of the Shi‘is in Indonesia,Zulkifli,9781925021295 9781925021301,-,ANU Press,English,,Islam; Indonesia; Shiite; Minorities,book,
4a6c5c913eb9d040ebbf106c6b90c6bf,0,,Struggle over Identity,Nelly Bekus,9789639776685 9786155211843,,Central European University Press,en,,"Belarus, Soviet Union, post-communism, political ideologies, socialism, nationalism, capitalism, liberalism, democracy, identity, Belarusian regime, authoritarianism, bolshevism, linguistic russification",book,
7b2e433fc01f93833837553c07f1a0ab,0,,Struggling for Self-Reliance: Four case studies of Australian Regional Force Projection in the late 1980s and the 1990s,"Green ,Bob",9781921536090,231,ANU Press,English,,Armed forces; National security; Defenses; Case studies; Australia,book,
e7a457291307e1de6c6e0bf912892053,0,,"Struggling for the Umma : Changing Leadership Roles of Kiai in Jombang, East Java","Turmudi ,Endang",9781920942434,214,ANU Press,English,,Politics and government; Islam; Community leadership; Ulama; Java; Indonesia,book,
1fac042d1b33444e623f736a2ac5b407,0,,The Struggling State,"Riggan ,Jennifer",9781439912720,254,Temple University Press,English,,Civil-military relations; Eritrea; Education and state; Militarism; Nationalism; Politics and government; Anthropology; Teacher; African Studies,book,
8c838d7c9c7bd926cfbcf352756119b3,0,,Student Politics in Africa: Representation and Activism,Thierry M Luescher; Manja Klemenčič; James Otieno Jowi,9781928331223,280,African Minds,English,,"higher education, Africa, student governance, governance",book,
b63c07df301ab5013371de029d1e8a49,0,,"Studi confraternali: orientamenti, problemi, testimonianze","Gazzini, Marina",9788884539380,,Firenze University Press,Italian,,Sociology; Medieval history; Sociologia; Storia medievale,book,
b8eda60d30e68074d460b80736d63e81,0,,Studi sul crimen ambitus in età imperiale,Andrea Trisciuoglio,9788867056170,186,Ledizioni - LediPublishing,Italian,,,book,
cd9391566f57621d2b7ab3e752156f9c,0,,Studiare in Italia. Intercultura e inclusione all'Università,"Vaccarelli ,Alessandro",9788891724526,238,FrancoAngeli,Italian,,intercultural pedagogy; multiculturalism; university; study; students; Italy; Pedagogia interculturale; multiculturalismo; Università; studio; studenti; L'Aquila; Italia,book,
460cd18c4cba870055bcedda02d22159,0,,Studien zur Klosterreform des Grafen Arnulf I von Flandern,"Mohr, Walter",9789061865032,viii-156,Leuven University Press,German,,,book,
b4144b60bcfab81103e34326161d615a,0,,Studien zur Volkskunde Südosteuropas und des mediterranen Raums,"Puchner ,Walter",9783205783695,740 Seiten,Böhlau,de,,comparative culture analysis in the Southeastern-European and Mediterrean area,book,
4c30873450538fbb7709f438d43e04ab,0,,Studies in Australian Political Rhetoric,"Uhr ,John; Walter ,Ryan",9781925021868,,ANU Press,English,,Rhetoric; Australia; Politics,book,
9570f939c4a9ca783bcf0980560a8286,0,,Studies in Övdalian Morphology and Syntax: New research on a lesser-known Scandinavian language ,Kristine Bentzen; Henrik Rosenkvist; Janne Bondi Johannessen,9789027269133,"v, 232 pp.",John Benjamins Publishing Company,English,,"Övdalian language, Sweden, historical linguistics, theoretical linguistics, syntax",book,
e4ba23c45a405eeabe50d3d2c84aefb0,0,,Studies in Strindberg,"Robinson ,Michael",9781909188020,204,Ubiquity Press,English,,August Strindberg; Inferno; Drama; Theatre,book,
39811646bfc514ccf7b272132f4038ed,0,,"Studies in the History of Tax Law, Volume 6","Tiley ,John",9781849464802 9781782253204 9781782253198 9781782253198,568,Hart Publishers,English,,tax law; income tax law; history of law,book,
5954ff35f4dbf9678da81d4e7c0a2e81,0,,Studies on Joyce’s Ulysses,"Jacqueline Genet, Wynne Hellegouarc’h (dir.)",9782905461575 9782841334452,,Presses universitaires de Caen,en,,"Irlande, littérature irlandaise, littérature de langue anglaise, modernité littéraire, Dublin",book,
2dd7eb0bfeaedb3c3627141dc973fe91,0,,Studies on Louis MacNeice,"Jacqueline Genet, Wynne Hellegouarc’h (dir.)",9782905461292 9782841334414,,Presses universitaires de Caen,en,,"Irlande, littérature irlandaise, littérature de langue anglaise, modernité littéraire, poésie",book,
15c2b9d437c5bb3d251f00b8e643cc5e,0,,Studies on Seamus Heaney,Jacqueline Genet (dir.),9782905461193 9782841334421,,Presses universitaires de Caen,en,,"littérature irlandaise, littérature de langue anglaise, Irlande, poésie",book,
60af80db82261cfb6742f2f537d092d8,0,,Studies on Sean O'Casey,"Jacqueline Genet, Wynne Hellegouarc’h (dir.)",9782905461278 9782841334476,,Presses universitaires de Caen,en,,"théâtre, littérature irlandaise, littérature de langue anglaise, Dublin, Irlande, socialisme",book,
01e224c1855d68238e323d679cbe06dd,0,,Studies on the contemporary Irish theatre,"Jacqueline Genet, Elizabeth Hellegouarc’h (dir.)",9782905461605 9782841334575,,Presses universitaires de Caen,en,,"théâtre, littérature irlandaise, littérature de langue anglaise, Irlande",book,
c3f44b51142e8291b953653e6ff9768c,0,,Studies on W.B. Yeats,Jacqueline Genet (dir.),9782905461476 9782841334469,,Presses universitaires de Caen,en,,"littérature irlandaise, littérature de langue anglaise, poésie",book,
1e52939f8efdd4b00c8c66cc03e90ef3,0,,The Study of Religion and the Training of Muslim Clergy in Europe : Academic and Religious Freedom in the 21st Century,"Drees ,Willem; Koningsveld ,Pieter Sjoerd",9789087280253,503,Leiden University Press,English,,Religion; Muslim Clergy; Training; Imam; Islam; Religie; Imam; Islam,book,
4b229ae22b744f52d22a709e295caeaa,0,,Studying Tree Responses to Extreme Events,Achim Brauning; Andreas Bolte; Cristina Nabais; Sergio Rossi; Ute Sass-Klaassen,9782889451920,466,Frontiers Media SA,English,,Extreme climate events; Tree response; wood functional traits; Ecophysiology; Genetic plasticity; Manipulation experiments; mechanistic modeling; forest management,book,
264a2de73299c9e5e2b8471048b4bdce,0,,Stylistic Use of Phraseological Units in Discourse,"Naciscione ,Anita",9789027211767 9789027287694,306,John Benjamins Publishing Company,English,,Linguistics,book,
9e1dd9805769f67a43f2707c79968032,0,,Stylistiques ?,"Judith Wulf, Laurence Bougault (dir.)",9782753510548 9782753547049,,Presses universitaires de Rennes,fr,,"Français (langue), stylistique, analyse du discours littéraire",book,
90833ad3bc823921f9d18590eae76131,0,,Su-açu,France-Marie Renard-Casevitz,9782821845183,,Institut français d’études andines,fr,,"mythe, ethnozoologie, mammifère, cervidé, communauté indienne, chasse, art, Amazonie, Brésil",book,
4f312b48b75e81da9095be1ff698a47c,0,,"Sub- and Supra-Second Timing: Brain, Learning and Development",Lihan Chen; Yan Bao; Marc Wittmann,9782889198986,162,Frontiers Media SA,English,,Subjective time; Time Perception; time coordination; movement timing; timing mechanisms,book,
bfe60da91596968a3a7ddad6c86a335e,0,,Sub-cellular Proteomics,Nicolas L Taylor; Harvey Millar,9782889193028,254,Frontiers Media SA,English,,sub-cellular proteomics; Mass Spectrometry; Organelles; model plants; crop plants,book,
1e83476daa930ab2842a673e0652ed5f,0,,A Subgrouping of Nine Philippine Languages,"Llamzon ,T.A.",9789004286214 9789004286887,140,Brill,English,,Indonesia,book,
8893a207c5be13b67c3a9d8fc83b9207,0,,Subject-Oriented Business Process Management,Albert Fleischmann; Werner Schmidt; Christian Stary; Stefan Obermeier; Egon Börger,9783642323911 9783642323928,376,Springer,English,,Information Systems Applications (incl.Internet); Business Information Systems; Computer Appl. in Administrative Data Processing; Management of Computing and Information Systems,book,
15498fddb0469a1b8d76e1de3fb9134e,0,,Subjectivity. Filmic Representation and the Spectator's Experience,,9789089643179,276,Amsterdam University Press,English,,Subjectivity; Nouvelle Vague,book,
850ea11189c9d86a0971d7b974bc21fb,0,,"Subjects of modernity: Time-space, disciplines, margins","Dube ,Saurabh ",9781526105134,192,Manchester University Press,English,,modernity; modernism; colonialism; postcolonialism; subaltern studies; theory; identity; Dalit artwork,book,
927bc175cb6843d8821cdd30b1214305,0,,Subjektive Zurechnung im Markenstrafrecht,"Feiler, Harald",9783863950095,253,Universitätsverlag Göttingen,German,,Law; Criminal Law; Criminal Justice; Law; Criminal Law; Criminal Justice,book,
e4cc85d9527cfcd743187a2c18daec06,0,,Subseafloor Biosphere Linked to Hydrothermal Systems: TAIGA Concept,Jun-ichiro Ishibashi; Kyoko Okino; Michinari Sunamura,9784431548645 9784431548652,666,Springer,English,,Oceanography;  Biogeosciences;  Geochemistry,book,
3963bbd3234213b276b582d2a190bccc,0,,Subsidiaritätsklauseln im Strafverfahren,"Blozik, Michael",9783863950712,249,Universitätsverlag Göttingen,German,,Subsidiarity Clauses; Proportionality; Investigative Measures; Intervention Appropriations; Criminal; Subsidiarity Clauses; Proportionality; Investigative Measures; Intervention Appropriations; Criminal,book,
fa7510d6b864269a395d85ad21d47c16,0,,Substance and Attribute. Western and Islamic Traditions in Dialogue,"Kanzian, Christian; Legenhausen, Muhammad",9783110328974,248,De Gruyter,English,,,book,
ab06471ddd1b438d12da7379bdf2fbc4,0,,"Substance, individu et connaissance chez Leibniz",Christian Leduc,9782760621800 9782821894983,,Presses de l'Université de Montréal,fr,,"individu, substance, philosophie moderne, monade",book,
993957d0b8248bda3a43b695917a28f4,0,,Substances naturelles en Polynésie  française,"Jean Guezennec, Christian Moretti, Jean-Christophe Simon (dir.)",9782709915878 9782709917728,,IRD Éditions,fr,,"archipel, île, exploitation des ressources naturelles, plante, ressources halieutiques, commercialisation, stratégie de recherche, Polynésie française",book,
2d9c2bb89718cd88925241dc10d7748d,0,,Suburban Urbanities,"Vaughan ,Laura",9781910634172 9781910634141 9781910634134 9781910634158,374,UCL Press,English,,Suburbs; Urban Studies; Planning; Architecture,book,
852b44671819524a5a18e58af314a1d8,0,,Die Südbahn : Ihre Kurorte und Hotels,"Vasko-Juhász ,Désirée",9783205774044,413 Seiten,Böhlau,de,,"historic architecture, the region of Semmering, southern Lower Austria",book,
7b57a7662cda09595b114ffdec02b981,0,,Sudden arrhythmic death: From basic science to clinical practice,Ian N. Sabir; Christopher LH Huang; Gareth D. Matthews,9782889192694,136,Frontiers Media SA,English,,sudden death; ventricular arrhythmia; ventricular tachycardia; Ventricular Fibrillation; Atrial Fibrillation; arrhythmia mechanisms; Brugada Syndrome; Inherited arrhythmia syndromes; Channelopathies; cardiac modelling,book,
f682b08049079d8597b4543f5ea4eea9,0,,"Sugar and Spice, and Everything Nice: Exploring Prosocial Development Through Infancy and Early Childhood",Chris Moore; Markus Paulus; Amanda Williams,9782889195169,136,Frontiers Media SA,English,,prosocial behaviour; development; sharing; Helping; Infancy; childhood,book,
4d59bd8681e83f02328afaea0c8fcbae,0,,"Sugar, Steam and Steel: The Industrial Project in Colonial Java, 1830-1850","Knight Roger ,G.",9781922064998,322,University of Adelaide Press,English,,sugar; java; dutch colonialism; g. roger knight; vacuum pan; 'oriental cuba'; java sugar; industrial project; sugar manufacture; sugar factories; wonopringgo; thomas edwards; nederlandsche handel-maatschappij; suikerlords; 1800s; nineteenth century,book,
51a2e54a471234c709296971d32152a3,0,,Suger en question. Regards croisés sur Saint-Denis. Études réunis par Rolf Große,"Große, Rolf",9783486835427,176,De Gruyter,"English, French",,,book,
b2e10db18c3ae59dcd4b45d1bc834da0,0,,Sui generis Rechte zum Schutz traditioneller kultureller Ausdrucksweisen - Interdisziplinäre Perspektiven,"Bizer, Kilian; Lankau, Matthias; Spindler, Gerald",9783863950644,188,Universitätsverlag Göttingen,German,,Intangible property rights; Sui generis rights; International law; Civil law; Ethnology; Economics; Intellectual Property; Intangible property rights; Sui generis rights; International law; Civil law; Ethnology; Economics; Intellectual Property,book,
25848c5caddf29cff680bbd40cbf170b,0,,Suicídio revolucionário: a luta armada e a herança da quimérica revolução em etapas,"Rezende, Claudinei Cássio de",9788579830822,258,SciELO Books - Editora UNESP,PT,,HISTORY,book,
a527542fa234142bfca60baa9704b9a6,0,,Suite On Spiritus Silvestre: For Symphony ,Denzil Ford,9780615747101,44,punctum books,English,,"carbon dioxide, Charles D. Keeling, climate science, music, oceanography",book,
83177927d0fcf517cb8b43554d03e0ae,0,,Sujeitos da história do ensino de leitura e escrita no Brasil,"Mortatti, Maria do Rosário L.; Bertoletti, Estela N. M.; Oliveira, Fernando R. de; Mello, Márcia C. de Oliveira; Trevisan, Thabatha A.",9788568334362,303,SciELO Books - Editora UNESP,pt,,EDUCATION,book,
8fd34a6df69621683793e49a9a744c46,0,,Sukupuoli ja väkivalta : Lukemisen etiikkaa ja politiikkaa,,9789522229809 9789522229816 9789522228895,329,Finnish Literature Society / SKS,Finnish,,gender; control; violence; cultural research,book,
f0af0f2b7e431b51be43fc642c146cc0,0,,"Sung Tales from the Papua New Guinea Highlands : Studies in Form, Meaning, and Sociocultural Context","Rumsey ,Alan; Niles ,Don",9781921862212,330,ANU Press,English,,Ethnology; Epic poetry; Music; Songs; Papua new guinea,book,
89d2433718a3b27effcb0b0014343073,0,,Sunny Slopes of Long Ago,Hudson/Maxwell,9780870740824,,University of North Texas Press,,,,book,
d25f9f9b63f4534e8ffd03347c7071c4,0,,Superconductors at the Nanoscale. From Basic Research to Applications,"Wördenweber, Roger; Moshchalkov, Victor; Bending, Simon; Tafuri, Francesco",9783110456806 9783110456240,"xiv, 494",De Gruyter,English,,,book,
bd2977631ef7155bafad7f44fca62c63,0,,Le superflu,Gaïd Girard (dir.),9782868479228 9782753545984,,Presses universitaires de Rennes,fr,,"luxe, littérature, littérature de langue anglaise, art, XIXème siècle, aspects économiques, XVIIIe siècle",book,
2d80fb34e13c59defff85f87adf6bebb,0,,The Superstitious Muse : Thinking Russian Literature Mythopoetically,"Bethea ,David",9781934843178 9781618116789,,Academic Studies Press,English,,Arts; Literary Criticism,book,
9d84da8f2978c2aa5dbb335f1d5ff7a6,0,,"LOS SUPLEMENTEROS: LOS NIÑOS Y LA VENTA DE DIARIOS. CHILE, 1880-1953","Rojas ,Jorge",9568416048,207,Ariadna Ediciones,Spanish,,Child workers; newspaper vendors; trade union; Chilean society,book,
3dcdc50aa9a6c19e90906ca29c4e5ef9,0,,Supraspinal Control of Automatic Postural Responses Which Pathway Does What?,Isaac L. Kurtzer,9782889452309,105,Frontiers Media SA,English,,reflex; posture; supraspinal; feedback; neural control,book,
f9ec225b8f795f491f7a33c6670009be,0,,Sur la palette de l’artiste. La physico-chimie dans la création artistique,Philippe Walter,9782213685670 9782722604094,,Collège de France,fr,,"chimie physique et théorique, innovation technologique, physico-chimie, techniques d’imagerie, art et sciences, conservation-restauration",book,
b3c4f27bd39ab50a5e0f586a6f1e1a18,0,,Sur la piste environnementale,,9782911256318 9782356710956,,Presses des Mines,fr,,"environnement, santé environnementale, épidémiologie, sécurité sanitaire, risque sanitaire",book,
ff3e4c7ed19039eb1b50eabb5000dbff,0,,Sur quoi reposent nos infrastructures numériques ?,Nadia Eghbal,9782821894914 9782821894938,,OpenEdition Press,ARRAY(0x300bf88),,"open source, infrastructures numériques, web",book,
6921ce004b70ff628bf54f50d725d348,0,,Surenenpass-Archäologie und Geschichte in Attinghausen,Marion Sauter (Hrsg.); Ulrike Gollnick; Jean Nicolas Haas; Walter Imhof; Urs Leuzinger; Christine Pümpin; Jochen Reinhard; Peter Spillmann,9783952454213,206,LIBRUM Publishers & Editors LLC,German,,"Uri, Kanton Uri, Attinghausen, Surenenpass, Geissrüggen, Archäologie",book,
6d589db9e74f72d545e8de9109c57a91,0,,Surface Chemistry and Catalysis,,9783038422860 9783038422877,"XX, 280",MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"heterogeneous catalysis and surface science;  advanced characterization techniques, computational studies",book,
b6eaffe37928ce4d2db59242137e239b,0,,Surinaams contrast,"Stipriaan van ,A.",9789067180528 9789004259799,494,Brill,Dutch,,Economic history; Economische geschiedenis; Slavernij; Slavery; Landbouw; Plantations; Agriculture; Suriname; Plantages,book,
9c8c6600af28f8359809286fb706adc1,0,,Surinaams contrast,"Stipriaan van ,Alex",9067180521,494,Brill,Dutch,,Suriname; Slavery; Plantations; Economic history; Agriculture; Suriname; Slavernij; Plantages; Economische geschiedenis; Landbouw,book,
a60e66b1362673422c0a612727b512b2,0,,Surnaturel et société,Saâdia Radi,9791092046120 9791092046137,,Centre Jacques-Berque,fr,,"Djinn, Médecine traditionnelle, Sorcellerie, Pratiques thérapeutiques",book,
164b21abee65e1e0488467a14d301036,0,,Surrounded by Dangers of all Kinds,"McCaffrey, James M",9781574410341,,University of North Texas Press,,,,book,
b2605efcad3f27230082217a13c510ea,0,,Surveiller et sourire,Sophie Limare,9782760635470 9782821895232,,Presses de l'Université de Montréal,fr,,Arts visuels et médiatiques,book,
30f1d93f3f35224b785ac6ab4b287ec3,0,,Survey Analysis for Indigenous Policy in Australia: Social Sciences Perspectives (CAEPR Monograph 32),"Hunter ,Boyd; Biddle ,Nicholas",9781922144188,,ANU Press,English,,Indigenous studies,book,
87c31b89fca177a94f8bba8e0f507f9f,0,,"Surveying Antimicrobial Resistance: Approaches, Issues, and Challenges to Overcome",Gilberto Igrejas; Jose Luis Capelo; Alexandre Goncalves; Patricia Poeta,9782889451418,419,Frontiers Media SA,English,,antibiotics; antimicrobial resistance; Epidemiology; Genetics; Proteomics; Microbiology; Animal pathogens; One Health; Antibiotic surveillance; Infections,book,
ce02aa23d0c72f979d1f0a42e0421905,0,,Surveying Ethnic Minorities and Immigrant Populations : Methodological Challenges and Research Strategies,,9789089645432,296,Amsterdam University Press,English,,Sociology,book,
c7435d53df5aa60defdab2f94c0f1463,0,,Surveying Human Vulnerabilities across the Life Course,Michel Oris; Caroline Roberts; Dominique Joye; Michèle Ernst Stähli,9783319241555 9783319241579,242,Springer,English,,Sociology,book,
65371852473c0238d617ab4449d839bf,0,,Survival Migration : Failed Governance and the Crisis of Displacement,"Betts ,Alexander",9780801451065 9780801468964 9780801468957,,Cornell University Press,English,,Political Science; political science; refugees; migration; africa,book,
2be53a62907ee9429733cdb4554b0a88,0,,Surviving Sudden Environmental Change : Answers From Archaeology,,9781607321675 9781607321682 9781607321682,,University Press of Colorado,English,,Archaeology,book,
a4df943e520d79c770c635f9d73223b4,0,,Sustainability Assessments of Buildings,Umberto Berardi (Ed.),9783038425984/9783038425991,196,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,sustainability assessments;  sustainable buildings;  green buildings;  building resilience;  energy efficiency;  environmental design,book,
8ead033d5ac5944abf4498f90ade43e9,0,,Sustainability in China: Bridging Global Knowledge with Local Action,,9783038421139 9783038421146,332,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"social aspects of sustainability, industrial ecosystems, low carbon development, circular economy, sustainability indicator, sustainability assessment, green metric, resource efficiency, sustainable livelihood, enabling technologies for sustainability, society-environment system, regional governance",book,
5b3d7f9532ecf62d20732b57d0f8a4e7,0,,Sustainability Indicators in Practice,"Agol, Dorice; Latawiec, Agnieszka ",9783110450507 9783110450675,271,De Gruyter,English,,"Sustainable development, indicators, case studies, land, wastewater, air, biodiversity, fisheries, land-use change, deforestation, monitoring, complex systems, river basin management, REDD+, restoration, agriculture",book,
4b5853276e1bf5c2181bc22fd123714a,0,,The Sustainability of Agro-Food and Natural Resource Systems in the Mediterranean Basin,Antonella Vastola,9783319163567 9783319163574,397,Springer,English,,Agriculture;  Food Science;  Environmental Science and Engineering,book,
4e20a59ebd2e25b7083f2fa0764e61f1,0,,Sustainability of the German Pension Scheme: Employment at Higher Ages and Incentives for Delayed Retirement,"Lewicki, Maria Patricia",9783731501718,141 p.,KIT Scientific Publishing,englisch (eng),,"Deutsche Rentenversicherung, demographischer Wandel, Frühverrentung, Arbeitsanreize, Rentenalter, German Pension Scheme, demographic change, Early retirement, work incentives, retirement age",book,
73dc321d8d06fddb4aa73a1d4ebab7a8,0,,Sustainability Science for Strong Sustainability ,Tom Dedeurwaerdere,9781783474554 9781783474561,176,Edward Elgar Publishing,English,,"Environmental Governance, Regulation, Ecological Economics",book,
a4830639397bf5598f4c17458cb6d73b,0,,Sustainability through the Lens of Environmental Sociology,Md Saidul Islam (Ed.),9783038426608/9783038426615,,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,environmentalism;  environmental sociology;  ecological modernization;  treadmill of production;  sustainable food;  sustainable urban development ;  socio-ecology ;  Eco-health;  globalization;  climate change;  environmental certification;  nature-society relationship,book,
66aa659d38b7fc3fed0d806046e2655c,0,,Sustainable Agriculture and Climate Change,Suren(dra) Nath Kulshreshtha (Ed.),9783038427254/9783038427261,242,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,Agricultural sustainability;  climate extremes;  adaptation measures;  crops;  soils and water,book,
6e685363bda901ee3c9ff14094ba9ac4,0,,Sustainable Agriculture–Beyond Organic Farming,,9783038423041 9783038423058,"XVI, 341",MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"sustainable agriculture, organic farming, food systems, agroecology, green supply chains, local, diet, animal welfare, third-party certification, ecolabelling, fair trade, ethical consumerism, humane",book,
374160d6d63897fce5c09188c6953d73,0,,Sustainable Asia:Supporting the Transition to Sustainable Consumption and Production in Asian Developing Countries,Patrick Schroeder; Kartika Anggraeni; Silvia Sartori; Uwe Weber,9789814730914,460,World Scientific Publishing Co.,ENGLISH,,Sustainable Consumption and Production (SCP);  Asia;  Developing Countries;  Small and Medium-Sized Enterprises;  Climate Change Mitigation and Adaptation,book,
272fec9a3f7c88320b52561f4b46c828,0,,Sustainable Consumer Behavior,Gerrit Antonides (Ed.),9783038425830/9783038425847,"VIII, 211",MDPI AG - Multidisciplinary Digital Publishing Institute,Englisch,,"eco-behaviour, social dilemma, segmentation, food, travel",book,
